,id,quoteId,elementId,projectId,elementName,text,functionality,concept,directives,purpose,quality,control,structure,patterns,codeExamples,environment,reference,nonInformation,knCount,length,Three class
49,33991,467195,470939,8,public Dimension getMaximumSize(JComponent c),"Description copied from class: ComponentUI Returns the specified component's maximum size appropriate for the look and feel. If null is returned, the maximum size will be calculated by the component's layout manager instead (this is the preferred approach for any component with a specific layout manager installed). The default implementation of this method invokes getPreferredSize and returns that value.  Overrides: getMaximumSize in class ComponentUI Parameters: c - the component whose maximum size is being queried; this argument is often ignored, but might be used if the UI object is stateless and shared by multiple components Returns: a Dimension object or null See Also: JComponent.getMaximumSize(), LayoutManager2.maximumLayoutSize(java.awt.Container)",1,0,0,0,0,0,1,1,0,0,0,0,3,111,clean
50,38967,240409,243477,7,System.ServiceModel.WSMessageEncoding,"Additional online Documentation: Syntax: public enum WSMessageEncoding Summary: Specifies whether Message Transmission Optimization Mechanism (MTOM) or text is used to encode SOAP messages. Remarks: Used by interoperable bindings, such as WsHttpBinding and WsDualHttpBinding, and BasicHttpBinding to specify the SOAP message encoding that may be used. The Message-Transmission Optimization Mechanism (MTOM) is a method for efficiently encoding binary XML elements within the context of a SOAP envelope. Text encodings for messages, such as UTF8, are used for interoperability purposes. Note that the standard bindings designed for interoperability with Web services do not use binary encodings. For more information about the standard bindings, see System-Provided Bindings.",1,0,0,1,0,0,0,0,0,0,0,0,2,106,clean
51,34064,469122,472866,8,public ComponentUI[] getUIs(),Returns the list of UIs associated with this multiplexing UI. This allows processing of the UIs by an application aware of multiplexing UIs on components.,1,0,0,1,0,0,0,0,0,0,0,0,2,25,clean
52,34677,479415,483159,8,public interface ThreadPolicyOperations   ,The ThreadPolicy specifies the threading model used with the created POA.  The default is ORB_CTRL_MODEL.,0,0,0,0,0,0,0,0,0,0,0,0,0,17,
53,33815,464425,468169,8,public void show(),"Makes the Popup visible. If the Popup is currently visible, this has no effect.",0,0,0,0,0,0,0,0,0,0,0,0,0,14,
54,33731,462570,466314,8,protected class JMenu.WinListener   ,"A listener class that watches for a popup window closing. When the popup is  closing, the listener deselects the menu.  Warning: Serialized objects of this class will not be compatible with  future Swing releases. The current serialization support is appropriate for  short term storage or RMI between applications running the same version of  Swing. As of 1.4, support for long term storage of all JavaBeansTM has been  added to the java.beans package. Please see XMLEncoder.",1,0,1,0,0,0,1,0,0,0,0,0,3,75,clean
55,32352,441545,445289,8,static final int baseWireHandle, First wire handle to be assigned.  See Also: Constant Field Values ,0,0,0,0,0,0,0,0,0,0,0,0,0,11,
56,37854,269592,273335,7,System.Configuration.ConfigurationErrorsException.GetLineNumber(System.Xml.XmlReader),Additional online Documentation: Summary: Gets the line number within the configuration file that was being processed when this configuration exception was thrown.,0,0,0,0,0,0,0,0,0,0,0,0,0,22,
57,39831,251794,255465,7,System.Web.UI.MobileControls.Adapters.WmlPageAdapter.IsFormRendered(System.Web.UI.MobileControls.Form),"Additional online Documentation: Syntax: public virtual bool IsFormRendered( Form form ) Parameters formType: System.Web.UI.MobileControls.Form Programmatic name of the form. Return Value Type: System.Boolean true if the specified form is to be rendered as part of the current request; otherwise, false. Summary: Returns whether or not the specified form is to be rendered as part of the current request. This API is obsolete. For information about how to develop ASP.NET mobile applications, see the www.asp.net/mobile Web site. Remarks: For the HtmlPageAdapter class, only the active form is rendered for each request. For the WmlPageAdapter class, multiple forms can be combined as cards into a single deck, if size permits.",1,0,0,0,0,0,0,0,0,0,1,1,3,116,mixed
58,38408,223946,226899,7,System.Web.UI.Design.WebControls.DataBoundControlDesigner.System#Web#UI#Design#IDataBindingSchemaProvider#Schema,"Additional online Documentation: Syntax: IDataSourceViewSchema IDataBindingSchemaProvider.Schema { get; } Property Value Type: System.Web.UI.Design.IDataSourceViewSchema An IDataSourceViewSchema object that describes the data source. Implements IDataBindingSchemaProvider.Schema Summary: For a description of this member, see Schema. Remarks: This member is an explicit interface member implementation. It can be used only when the DataBoundControlDesigner instance is cast to an IDataBindingSchemaProvider interface.",0,0,0,0,0,0,0,0,0,0,0,0,0,60,
59,40255,266423,270129,7,System.Workflow.Activities.Rules.RemovedRuleSetAction,"Additional online Documentation: Syntax: public sealed class RemovedRuleSetAction : RuleSetChangeAction Summary: Represents the removal of a RuleSet during dynamic update. This class cannot be inherited. Remarks: This class can be used by a tracking service to determine which RuleSets have been removed during a dynamic update. An instance of this object is generated for every RuleSet that is removed (that is, that existed in the workflow before this dynamic update, but is gone afterward). ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",1,0,1,1,0,0,1,0,0,0,0,0,4,98,clean
60,33696,460201,463945,8,"public void setNString(int parameterIndex, String value) throws SQLException","Sets the designated paramter to the given String object. The driver converts this to a SQL NCHAR or NVARCHAR or LONGNVARCHAR value (depending on the argument's size relative to the driver's limits on NVARCHAR values) when it sends it to the database.  Parameters: parameterIndex - of the first parameter is 1, the second is 2, ... value - the parameter value Throws: SQLException - if the driver does not support national character sets; if the driver can detect that a data conversion error could occur ; or if a database access error occurs Since: 1.6",1,0,0,0,0,0,0,0,0,0,0,1,2,89,mixed
61,40011,265178,268877,7,System.Windows.Forms.FileDialogCustomPlace,"Additional online Documentation: Syntax: public class FileDialogCustomPlace Summary: Represents an entry in a FileDialog custom place collection for Windows Vista. Remarks: The default open and save dialog boxes on Windows Vista have an area on the left side of the dialog box titled Favorite Links. This area is called custom places. This class represents a custom place. On Windows XP or Windows Server 2003, this class does not have any effect. ThreadSafety: Any public static (Shared in Visual Basic) members of this type are thread safe. Any instance members are not guaranteed to be thread safe.",1,1,0,0,0,0,1,0,0,1,1,0,5,93,clean
62,32263,439296,443040,8,public class InputContext   ,"Provides methods to control text input facilities such as input methods and  keyboard layouts. Two methods handle both input methods and keyboard  layouts: selectInputMethod lets a client component select an input method  or keyboard layout by locale, getLocale lets a client component obtain the  locale of the current input method or keyboard layout. The other methods  more specifically support interaction with input methods: They let client  components control the behavior of input methods, and dispatch events from  the client component to the input method.  By default, one InputContext instance is created per Window instance, and  this input context is shared by all components within the window's  container hierarchy. However, this means that only one text input operation  is possible at any one time within a window, and that the text needs to be  committed when moving the focus from one text component to another. If this  is not desired, text components can create their own input context  instances.  The Java Platform supports input methods that have been developed in the  Java programming language, using the interfaces in the java.awt.im.spi  package, and installed into a Java SE Runtime Environment as extensions.  Implementations may also support using the native input methods of the  platforms they run on; however, not all platforms and locales provide input  methods. Keyboard layouts are provided by the host platform.  Input methods are unavailable if (a) no input method written in the Java  programming language has been installed and (b) the Java Platform  implementation or the underlying platform does not support native input  methods. In this case, input contexts can still be created and used; their  behavior is specified with the individual methods below.  Since:     1.2 See Also:     Component.getInputContext(), Component.enableInputMethods(boolean)",1,1,0,0,0,0,1,1,0,0,0,0,4,288,clean
